Arrival_Time,Creation_Time,x,y,z
1427705170684,1427706988120234561,0.12620544,-0.3743286,9.716904
1427705170689,1427706988125269962,0.14286804,-0.39337158,9.785934
1427705170694,1427706988130305362,0.16429138,-0.36242676,9.706192
1427705170699,1427706988135340762,0.12501526,-0.34814453,9.75856
1427705170704,1427706988140376163,0.18333435,-0.39694214,9.699051
1427705170709,1427706988145411563,0.15715027,-0.3671875,9.734756
1427705170714,1427706988150446964,0.129776,-0.37194824,9.741898
1427705170719,1427706988155482364,0.13334656,-0.37313843,9.743088
1427705170725,1427706988160517764,0.14167786,-0.3505249,9.718094
1427705170729,1427706988165553165,0.1631012,-0.34814453,9.721664
1427705170735,1427706988170588565,0.17857361,-0.38623047,9.774033
1427705170740,1427706988175623966,0.1631012,-0.39813232,9.734756
1427705170745,1427706988180659366,0.115493774,-0.40646362,9.741898
1427705170750,1427706988185694766,0.22380066,-0.4326477,9.716904
1427705170755,1427706988190730167,0.12620544,-0.40408325,9.696671
1427705170760,1427706988195765567,0.15834045,-0.41955566,9.724045
1427705170765,1427706988200800967,0.064315796,-0.41955566,9.710953
1427705170770,1427706988205836368,0.18214417,-0.35766602,9.699051
1427705170775,1427706988210871768,0.13572693,-0.39337158,9.760941
1427705170780,1427706988215907169,0.13334656,-0.37194824,9.774033
1427705170785,1427706988220942569,0.13453674,-0.39575195,9.75856
1427705170790,1427706988225977969,0.15715027,-0.42788696,9.751419
1427705170795,1427706988231013370,0.13691711,-0.33624268,9.703812
1427705170800,1427706988236048770,0.18571472,-0.40527344,9.75499
1427705170805,1427706988241084171,0.1631012,-0.38146973,9.672867
1427705170810,1427706988246119571,0.16667175,-0.39694214,9.760941
1427705170815,1427706988251154971,0.14405823,-0.43502808,9.729996
1427705170820,1427706988256190372,0.18333435,-0.3517151,9.760941
1427705170826,1427706988261225772,0.11906433,-0.37313843,9.727615
1427705170830,1427706988266261173,0.17024231,-0.36956787,9.740707
1427705170835,1427706988271296573,0.15834045,-0.37194824,9.688339
1427705170840,1427706988276331973,0.15000916,-0.3921814,9.793076
1427705170846,1427706988281367374,0.1631012,-0.34695435,9.750229
1427705170850,1427706988286402774,0.1952362,-0.38980103,9.718094
1427705170856,1427706988291438175,0.14762878,-0.41955566,9.790695
1427705170860,1427706988296473575,0.20237732,-0.36480713,9.666916
1427705170865,1427706988301508975,0.14286804,-0.37789917,9.731186
1427705170871,1427706988306544376,0.19404602,-0.33148193,9.725235
1427705170876,1427706988311579776,0.13215637,-0.41955566,9.741898
1427705170881,1427706988316695662,0.15953064,-0.43621826,9.701431
1427705170886,1427706988321731063,0.17738342,-0.4421692,9.733566
1427705170891,1427706988326766463,0.15834045,-0.3921814,9.764511
1427705170896,1427706988331801864,0.15357971,-0.37670898,9.702621
1427705170901,1427706988336837264,0.16667175,-0.35766602,9.772842
1427705170906,1427706988341872664,0.17024231,-0.38980103,9.770462
1427705170911,1427706988346908065,0.16667175,-0.36123657,9.744278
1427705170916,1427706988351943465,0.10597229,-0.38146973,9.721664
1427705170921,1427706988356978866,0.13215637,-0.40646362,9.703812
1427705170926,1427706988362014266,0.13929749,-0.42312622,9.6931
1427705170931,1427706988367049666,0.17024231,-0.39575195,9.781174
1427705170936,1427706988372085067,0.16786194,-0.36123657,9.765701
1427705170941,1427706988377120467,0.13572693,-0.41241455,9.751419
1427705170946,1427706988382155868,0.1952362,-0.43621826,9.796646
1427705170951,1427706988387191268,0.11906433,-0.41955566,9.724045
1427705170956,1427706988392226668,0.12739563,-0.3505249,9.733566
1427705170961,1427706988397262069,0.11906433,-0.40170288,9.760941
1427705170966,1427706988402297469,0.1464386,-0.33862305,9.741898
1427705170971,1427706988407332870,0.10835266,-0.39694214,9.700241
1427705170976,1427706988412368270,0.14762878,-0.3993225,9.710953
1427705170981,1427706988417403670,0.14524841,-0.43145752,9.7668915
1427705170986,1427706988422439071,0.17381287,-0.4076538,9.69548
1427705170991,1427706988427474471,0.11073303,-0.3755188,9.764511
1427705170996,1427706988432509871,0.15000916,-0.3743286,9.6931
1427705171001,1427706988437545272,0.129776,-0.41955566,9.738327
1427705171006,1427706988442580672,0.16191101,-0.44335938,9.700241
1427705171011,1427706988447616073,0.129776,-0.3671875,9.712143
1427705171016,1427706988452651473,0.10121155,-0.3909912,9.727615
1427705171021,1427706988457686873,0.15357971,-0.38861084,9.812119
1427705171026,1427706988462722274,0.19404602,-0.40527344,9.75856
1427705171031,1427706988467757674,0.11668396,-0.39813232,9.700241
1427705171036,1427706988472793075,0.15596008,-0.38861084,9.737137
1427705171041,1427706988477828475,0.17381287,-0.40646362,9.75856
1427705171046,1427706988482863875,0.20118713,-0.3909912,9.712143
1427705171051,1427706988487899276,0.21665955,-0.38742065,9.710953
1427705171056,1427706988492934676,0.14286804,-0.3743286,9.700241
1427705171062,1427706988497970077,0.1631012,-0.39337158,9.753799
1427705171067,1427706988503005477,0.12025452,-0.34695435,9.7478485
1427705171072,1427706988508040877,0.13572693,-0.38146973,9.739517
1427705171077,1427706988513076278,0.10359192,-0.39575195,9.791885
1427705171082,1427706988518111678,0.20475769,-0.36480713,9.765701
1427705171087,1427706988523147078,0.21903992,-0.41360474,9.740707
1427705171092,1427706988528182479,0.15000916,-0.37075806,9.671677
1427705171097,1427706988533217879,0.21308899,-0.38504028,9.746658
1427705171102,1427706988538253280,0.13215637,-0.3755188,9.710953
1427705171107,1427706988543288680,0.16667175,-0.38861084,9.6835785
1427705171112,1427706988548324080,0.15238953,-0.38980103,9.743088
1427705171117,1427706988553359481,0.13215637,-0.40170288,9.751419
1427705171122,1427706988558394881,0.13929749,-0.40646362,9.687149
1427705171127,1427706988563430282,0.1381073,-0.39813232,9.680008
1427705171132,1427706988568465682,0.16429138,-0.40408325,9.793076
1427705171137,1427706988573501082,0.14048767,-0.36242676,9.652634
1427705171142,1427706988578536483,0.18214417,-0.38980103,9.75618
1427705171147,1427706988583571883,0.17262268,-0.39456177,9.794266
1427705171152,1427706988588607284,0.16786194,-0.40289307,9.751419
1427705171157,1427706988593642684,0.14881897,-0.3743286,9.728806
1427705171162,1427706988598678084,0.18928528,-0.3267212,9.735947
1427705171168,1427706988603713485,0.16905212,-0.34933472,9.712143
1427705171172,1427706988608748885,0.12739563,-0.3993225,9.710953
1427705171177,1427706988613784286,0.18095398,-0.40408325,9.725235
1427705171182,1427706988618819686,0.2118988,-0.38146973,9.734756
1427705171187,1427706988623855086,0.15715027,-0.32196045,9.75856
1427705171192,1427706988628890487,0.09883118,-0.38027954,9.728806
1427705171198,1427706988633925887,0.1797638,-0.3826599,9.732376
1427705171203,1427706988638961287,0.14286804,-0.3338623,9.808548
1427705171208,1427706988643996688,0.17381287,-0.4005127,9.735947
1427705171213,1427706988649032088,0.15000916,-0.40646362,9.701431
1427705171218,1427706988654067489,0.18928528,-0.4255066,9.743088
1427705171223,1427706988659102889,0.1464386,-0.34100342,9.707382
1427705171228,1427706988664138289,0.08811951,-0.40527344,9.676437
1427705171233,1427706988669173690,0.20237732,-0.37075806,9.710953
1427705171238,1427706988674209090,0.18452454,-0.408844,9.719284
1427705171243,1427706988679244491,0.14524841,-0.38146973,9.670486
1427705171248,1427706988684279891,0.15715027,-0.38146973,9.705002
1427705171253,1427706988689315291,0.17262268,-0.42312622,9.729996
1427705171258,1427706988694350692,0.16191101,-0.40170288,9.659775
1427705171263,1427706988699386092,0.16072083,-0.4171753,9.731186
1427705171268,1427706988704421493,0.13453674,-0.32077026,9.775223
1427705171273,1427706988709456893,0.11668396,-0.38146973,9.752609
1427705171278,1427706988714492293,0.1464386,-0.38504028,9.675247
1427705171283,1427706988719527694,0.14048767,-0.3838501,9.781174
1427705171289,1427706988724563094,0.15715027,-0.39337158,9.738327
1427705171294,1427706988729598495,0.09883118,-0.37908936,9.771652
1427705171299,1427706988734633895,0.13096619,-0.41836548,9.75737
1427705171305,1427706988739669295,0.17738342,-0.4171753,9.6835785
1427705171310,1427706988744704696,0.16667175,-0.35290527,9.75975
1427705171314,1427706988749740096,0.14048767,-0.40170288,9.718094
1427705171319,1427706988754775496,0.15119934,-0.4255066,9.674057
1427705171326,1427706988759810897,0.15119934,-0.35528564,9.749039
1427705171329,1427706988764876815,0.14524841,-0.39337158,9.75618
1427705171334,1427706988769851180,0.13691711,-0.36956787,9.746658
1427705171339,1427706988774886580,0.11906433,-0.41836548,9.69191
1427705171344,1427706988779952498,0.12858582,-0.4243164,9.749039
1427705171350,1427706988784987899,0.13453674,-0.37670898,9.75856
1427705171354,1427706988790023299,0.20713806,-0.31243896,9.75856
1427705171359,1427706988795180770,0.12858582,-0.36480713,9.7990265
1427705171364,1427706988800216170,0.15357971,-0.3993225,9.713333
1427705171369,1427706988805221053,0.16429138,-0.40170288,9.708572
1427705171378,1427706988810195418,0.19880676,-0.37789917,9.724045
1427705171379,1427706988815200301,0.15000916,-0.38027954,9.728806
1427705171384,1427706988820327254,0.13215637,-0.3921814,9.680008
1427705171389,1427706988825301620,0.16429138,-0.37313843,9.768082
1427705171394,1427706988830337020,0.24403381,-0.38980103,9.69548
1427705171399,1427706988835341903,0.1869049,-0.38027954,9.740707
1427705171404,1427706988840377303,0.15596008,-0.43859863,9.69072
1427705171409,1427706988845412703,0.14762878,-0.4159851,9.733566
1427705171415,1427706988850448104,0.17738342,-0.35766602,9.701431
1427705171419,1427706988855483504,0.14524841,-0.3743286,9.712143
1427705171427,1427706988860518905,0.17738342,-0.40527344,9.763321
1427705171430,1427706988865554305,0.21546936,-0.41360474,9.69548
1427705171435,1427706988870589705,0.14524841,-0.42193604,9.774033
1427705171440,1427706988875625106,0.12858582,-0.408844,9.735947
1427705171444,1427706988880660506,0.1714325,-0.3993225,9.672867
1427705171450,1427706988885695907,0.117874146,-0.39813232,9.705002
1427705171455,1427706988890731307,0.17262268,-0.3683777,9.710953
1427705171460,1427706988895766707,0.12382507,-0.3909912,9.737137
1427705171465,1427706988900802108,0.18571472,-0.33743286,9.682388
1427705171470,1427706988905837508,0.11430359,-0.4005127,9.713333
1427705171475,1427706988910872909,0.21546936,-0.3838501,9.722855
1427705171480,1427706988915908309,0.1714325,-0.41122437,9.810928
1427705171485,1427706988920943709,0.1381073,-0.39575195,9.712143
1427705171490,1427706988925979110,0.20118713,-0.40170288,9.733566
1427705171496,1427706988931014510,0.16905212,-0.35647583,9.775223
1427705171500,1427706988936049911,0.19285583,-0.3600464,9.745468
1427705171505,1427706988941085311,0.15715027,-0.3743286,9.750229
1427705171510,1427706988946120711,0.12501526,-0.38623047,9.75856
1427705171515,1427706988951247664,0.16429138,-0.38742065,9.753799
1427705171520,1427706988956191512,0.16548157,-0.41003418,9.714523
1427705171525,1427706988961226912,0.13572693,-0.35647583,9.707382
1427705171530,1427706988966292830,0.12263489,-0.37313843,9.732376
1427705171535,1427706988971267196,0.09169006,-0.39456177,9.6931
1427705171540,1427706988976333114,0.16191101,-0.3267212,9.827591
1427705171545,1427706988981368514,0.15000916,-0.41122437,9.7157135
1427705171550,1427706988986403914,0.10240173,-0.40527344,9.772842
1427705171555,1427706988991439315,0.17262268,-0.3921814,9.800217
1427705171560,1427706988996474715,0.17619324,-0.3421936,9.727615
1427705171565,1427706989001510116,0.11668396,-0.39575195,9.718094
1427705171570,1427706989006545516,0.15000916,-0.43026733,9.75618
1427705171576,1427706989011580916,0.16429138,-0.37908936,9.75618
1427705171581,1427706989016616317,0.18452454,-0.39337158,9.6931
1427705171586,1427706989021651717,0.13691711,-0.408844,9.721664
1427705171591,1427706989026687118,0.19285583,-0.43978882,9.69072
1427705171596,1427706989031722518,0.15953064,-0.39456177,9.732376
1427705171601,1427706989036757918,0.14405823,-0.4076538,9.653824
1427705171606,1427706989041793319,0.1214447,-0.32315063,9.69072
1427705171611,1427706989046828719,0.1714325,-0.32077026,9.718094
1427705171616,1427706989051864120,0.16905212,-0.3993225,9.666916
1427705171622,1427706989056899520,0.14762878,-0.38980103,9.732376
1427705171626,1427706989061934920,0.16905212,-0.42193604,9.740707
1427705171631,1427706989066970321,0.18095398,-0.3743286,9.720474
1427705171636,1427706989072005721,0.1880951,-0.40170288,9.726425
1427705171641,1427706989077041121,0.14762878,-0.39575195,9.760941
1427705171646,1427706989082076522,0.15357971,-0.34100342,9.609787
1427705171651,1427706989087111922,0.16191101,-0.43145752,9.744278
1427705171656,1427706989092147323,0.15715027,-0.3755188,9.796646
1427705171661,1427706989097182723,0.10597229,-0.35290527,9.778793
1427705171666,1427706989102218123,0.20475769,-0.3755188,9.657394
1427705171671,1427706989107253524,0.11192322,-0.43145752,9.75499
1427705171676,1427706989112288924,0.16191101,-0.38980103,9.737137
1427705171681,1427706989117324325,0.1131134,-0.33148193,9.708572
1427705171686,1427706989122359725,0.14524841,-0.36242676,9.75499
1427705171691,1427706989127395125,0.18928528,-0.37194824,9.714523
1427705171696,1427706989132430526,0.16786194,-0.35290527,9.743088
1427705171701,1427706989137465926,0.12620544,-0.3838501,9.732376
1427705171707,1427706989142501327,0.10597229,-0.408844,9.721664
1427705171711,1427706989147536727,0.16667175,-0.3600464,9.735947
1427705171717,1427706989152572127,0.15000916,-0.37075806,9.696671
1427705171722,1427706989157607528,0.1714325,-0.36361694,9.745468
1427705171732,1427706989162642928,0.17738342,-0.42193604,9.660965
1427705171732,1427706989167678328,0.13453674,-0.38742065,9.729996
1427705171737,1427706989172713729,0.21308899,-0.408844,9.724045
1427705171742,1427706989177749129,0.18333435,-0.41479492,9.706192
1427705171747,1427706989182784530,0.10121155,-0.36956787,9.7478485
1427705171752,1427706989187819930,0.14167786,-0.37670898,9.790695
1427705171758,1427706989192855330,0.19404602,-0.4005127,9.797836
1427705171763,1427706989197890731,0.15596008,-0.3659973,9.771652
1427705171768,1427706989202926131,0.16905212,-0.41955566,9.785934
1427705171773,1427706989207961532,0.14286804,-0.38742065,9.75737
1427705171778,1427706989212996932,0.16667175,-0.41003418,9.727615
1427705171783,1427706989218032332,0.15715027,-0.34814453,9.729996
1427705171788,1427706989223067733,0.15238953,-0.39337158,9.671677
1427705171793,1427706989228103133,0.16548157,-0.38861084,9.733566
1427705171798,1427706989233138534,0.17024231,-0.35766602,9.731186
1427705171803,1427706989238173934,0.20118713,-0.39813232,9.738327
1427705171808,1427706989243209334,0.16429138,-0.37075806,9.7799835
1427705171813,1427706989248244735,0.18095398,-0.408844,9.739517
1427705171818,1427706989253280135,0.14405823,-0.40408325,9.750229
1427705171823,1427706989258315536,0.17500305,-0.40289307,9.764511
1427705171828,1427706989263350936,0.17381287,-0.3505249,9.738327
1427705171833,1427706989268386336,0.11430359,-0.34100342,9.749039
1427705171838,1427706989273421737,0.1214447,-0.3683777,9.808548
1427705171843,1427706989278457137,0.14167786,-0.3993225,9.765701
1427705171848,1427706989283492537,0.14286804,-0.37075806,9.770462
1427705171853,1427706989288527938,0.1869049,-0.3671875,9.709763
1427705171858,1427706989293563338,0.15953064,-0.4005127,9.750229
1427705171863,1427706989298598739,0.14524841,-0.38861084,9.788315
1427705171879,1427706989303664657,0.1214447,-0.36361694,9.69072
1427705171879,1427706989308669539,0.14286804,-0.38504028,9.733566
1427705171879,1427706989313704940,0.14762878,-0.38504028,9.719284
1427705171883,1427706989318740340,0.13453674,-0.35528564,9.6645355
1427705171888,1427706989323775741,0.14048767,-0.3588562,9.6931
1427705171893,1427706989328811141,0.1714325,-0.39575195,9.675247
1427705171898,1427706989333846541,0.09764099,-0.38861084,9.7157135
1427705171903,1427706989338881942,0.1869049,-0.35766602,9.7668915
1427705171911,1427706989343917342,0.129776,-0.34933472,9.696671
1427705171913,1427706989348922225,0.16191101,-0.3909912,9.741898
1427705171918,1427706989353988143,0.17619324,-0.38861084,9.769272
1427705171923,1427706989359023543,0.16191101,-0.34814453,9.772842
1427705171928,1427706989364058944,0.19880676,-0.37908936,9.741898
1427705171933,1427706989369094344,0.16429138,-0.39813232,9.769272
1427705171938,1427706989374160262,0.16072083,-0.40408325,9.712143
1427705171944,1427706989379165145,0.11430359,-0.41360474,9.645493
